"ANNEE";"COMM";"TYPE_LGT";"LOG_AUT";"LOG_COM";"SDP_AUT";"SDP_COM"
"2023";"95447";"Individuel pur";1;0;74;0
"2023";"95447";"Individuel groupe";0;0;0;0
"2023";"95447";"Collectif";0;0;0;0
"2023";"95447";"Residence";0;0;0;0
"2023";"95450";"Tous Logements";2;4;235;267
"2023";"95450";"Individuel pur";2;1;235;91
"2023";"95450";"Individuel groupe";0;3;0;176
"2023";"95450";"Collectif";0;0;0;0
"2023";"95450";"Residence";0;0;0;0
"2023";"95452";"Tous Logements";0;0;0;0
"2023";"95452";"Individuel pur";0;0;0;0
"2023";"95452";"Individuel groupe";0;0;0;0
"2023";"95452";"Collectif";0;0;0;0
"2023";"95452";"Residence";0;0;0;0
"2023";"95456";"Tous Logements";4;0;466;0
"2023";"95456";"Individuel pur";2;0;291;0
"2023";"95456";"Individuel groupe";2;0;175;0
"2023";"95456";"Collectif";0;0;0;0
"2023";"95456";"Residence";0;0;0;0
"2023";"95459";"Tous Logements";0;0;0;0
"2023";"95459";"Individuel pur";0;0;0;0
"2023";"95459";"Individuel groupe";0;0;0;0
"2023";"95459";"Collectif";0;0;0;0
"2023";"95459";"Residence";0;0;0;0
"2023";"95462";"Tous Logements";0;0;0;0
"2023";"95462";"Individuel pur";0;0;0;0
"2023";"95462";"Individuel groupe";0;0;0;0
"2023";"95462";"Collectif";0;0;0;0
"2023";"95462";"Residence";0;0;0;0
"2023";"95476";"Tous Logements";80;240;5497;15623
"2023";"95476";"Individuel pur";11;14;1251;2073
"2023";"95476";"Individuel groupe";11;6;1125;568
"2023";"95476";"Collectif";58;220;3121;12982
"2023";"95476";"Residence";0;0;0;0
"2023";"95480";"Tous Logements";1;1;194;119
"2023";"95480";"Individuel pur";1;1;194;119
"2023";"95480";"Individuel groupe";0;0;0;0
"2023";"95480";"Collectif";0;0;0;0
"2023";"95480";"Residence";0;0;0;0
"2023";"95483";"Tous Logements";0;0;0;0
"2023";"95483";"Individuel pur";0;0;0;0
"2023";"95483";"Individuel groupe";0;0;0;0
"2023";"95483";"Collectif";0;0;0;0
"2023";"95483";"Residence";0;0;0;0
"2023";"95487";"Tous Logements";9;20;920;1723
"2023";"95487";"Individuel pur";5;3;515;339
"2023";"95487";"Individuel groupe";4;4;405;405
"2023";"95487";"Collectif";0;13;0;979
"2023";"95487";"Residence";0;0;0;0
"2023";"95488";"Tous Logements";11;7;1446;942
"2023";"95488";"Individuel pur";11;3;1446;478
"2023";"95488";"Individuel groupe";0;4;0;464
"2023";"95488";"Collectif";0;0;0;0
"2023";"95488";"Residence";0;0;0;0
"2023";"95489";"Tous Logements";5;1;634;129
"2023";"95489";"Individuel pur";1;1;122;129
"2023";"95489";"Individuel groupe";4;0;512;0
"2023";"95489";"Collectif";0;0;0;0
"2023";"95489";"Residence";0;0;0;0
"2023";"95491";"Tous Logements";165;162;10537;10214
"2023";"95491";"Individuel pur";7;9;923;1051
"2023";"95491";"Individuel groupe";3;0;330;0
"2023";"95491";"Collectif";2;0;121;0
"2023";"95491";"Residence";153;153;9163;9163
"2023";"95492";"Tous Logements";0;0;0;0
"2023";"95492";"Individuel pur";0;0;0;0
"2023";"95492";"Individuel groupe";0;0;0;0
"2023";"95492";"Collectif";0;0;0;0
"2023";"95492";"Residence";0;0;0;0
"2023";"95493";"Tous Logements";0;0;0;0
"2023";"95493";"Individuel pur";0;0;0;0
"2023";"95493";"Individuel groupe";0;0;0;0
"2023";"95493";"Collectif";0;0;0;0
"2023";"95493";"Residence";0;0;0;0
"2023";"95500";"Tous Logements";158;108;10189;6432
"2023";"95500";"Individuel pur";4;1;572;159
"2023";"95500";"Individuel groupe";2;0;183;0
"2023";"95500";"Collectif";152;70;9434;4354
"2023";"95500";"Residence";0;37;0;1919
"2023";"95504";"Tous Logements";32;1;1920;74
"2023";"95504";"Individuel pur";2;1;314;74
"2023";"95504";"Individuel groupe";8;0;807;0
"2023";"95504";"Collectif";22;0;799;0
"2023";"95504";"Residence";0;0;0;0
"2023";"95509";"Tous Logements";2;1;204;168
"2023";"95509";"Individuel pur";2;1;204;168
"2023";"95509";"Individuel groupe";0;0;0;0
"2023";"95509";"Collectif";0;0;0;0
"2023";"95509";"Residence";0;0;0;0
"2023";"95510";"Tous Logements";0;0;0;0
"2023";"95510";"Individuel pur";0;0;0;0
"2023";"95510";"Individuel groupe";0;0;0;0
"2023";"95510";"Collectif";0;0;0;0
"2023";"95510";"Residence";0;0;0;0
"2023";"95523";"Tous Logements";0;0;0;0
"2023";"95523";"Individuel pur";0;0;0;0
"2023";"95523";"Individuel groupe";0;0;0;0
"2023";"95523";"Collectif";0;0;0;0
"2023";"95523";"Residence";0;0;0;0
"2023";"95527";"Tous Logements";0;0;0;0
"2023";"95527";"Individuel pur";0;0;0;0
"2023";"95527";"Individuel groupe";0;0;0;0
"2023";"95527";"Collectif";0;0;0;0
"2023";"95527";"Residence";0;0;0;0
"2023";"95529";"Tous Logements";9;1;1222;188
"2023";"95529";"Individuel pur";5;1;683;188
"2023";"95529";"Individuel groupe";4;0;539;0
"2023";"95529";"Collectif";0;0;0;0
"2023";"95529";"Residence";0;0;0;0
"2023";"95535";"Tous Logements";1;2;151;298
"2023";"95535";"Individuel pur";1;2;151;298
"2023";"95535";"Individuel groupe";0;0;0;0
"2023";"95535";"Collectif";0;0;0;0
"2023";"95535";"Residence";0;0;0;0
"2023";"95539";"Tous Logements";28;5;2796;425
"2023";"95539";"Individuel pur";13;1;1956;231
"2023";"95539";"Individuel groupe";0;0;0;0
"2023";"95539";"Collectif";15;4;840;194
"2023";"95539";"Residence";0;0;0;0
"2023";"95541";"Tous Logements";1;2;103;212
"2023";"95541";"Individuel pur";1;2;103;212
"2023";"95541";"Individuel groupe";0;0;0;0
"2023";"95541";"Collectif";0;0;0;0
"2023";"95541";"Residence";0;0;0;0
"2023";"95543";"Tous Logements";1;0;82;0
"2023";"95543";"Individuel pur";1;0;82;0
"2023";"95543";"Individuel groupe";0;0;0;0
"2023";"95543";"Collectif";0;0;0;0
"2023";"95543";"Residence";0;0;0;0
"2023";"95554";"Tous Logements";1;0;115;0
"2023";"95554";"Individuel pur";1;0;115;0
"2023";"95554";"Individuel groupe";0;0;0;0
"2023";"95554";"Collectif";0;0;0;0
"2023";"95554";"Residence";0;0;0;0
"2023";"95555";"Tous Logements";4;4;555;579
"2023";"95555";"Individuel pur";4;4;555;579
"2023";"95555";"Individuel groupe";0;0;0;0
"2023";"95555";"Collectif";0;0;0;0
"2023";"95555";"Residence";0;0;0;0
"2023";"95563";"Tous Logements";10;211;708;15329
"2023";"95563";"Individuel pur";6;5;641;709
"2023";"95563";"Individuel groupe";0;24;0;2233
"2023";"95563";"Collectif";4;182;67;12387
"2023";"95563";"Residence";0;0;0;0
"2023";"95566";"Tous Logements";15;3;1413;317
"2023";"95566";"Individuel pur";1;3;149;317
"2023";"95566";"Individuel groupe";3;0;253;0
"2023";"95566";"Collectif";11;0;1011;0
"2023";"95566";"Residence";0;0;0;0
"2023";"95572";"Tous Logements";15;6;1379;853
"2023";"95572";"Individuel pur";4;4;680;530
"2023";"95572";"Individuel groupe";5;2;453;323
"2023";"95572";"Collectif";6;0;246;0
"2023";"95572";"Residence";0;0;0;0
"2023";"95574";"Tous Logements";45;88;4311;2314
"2023";"95574";"Individuel pur";3;1;740;126
"2023";"95574";"Individuel groupe";12;0;1270;0
"2023";"95574";"Collectif";30;87;2301;2188
"2023";"95574";"Residence";0;0;0;0
"2023";"95580";"Tous Logements";2;4;312;997
"2023";"95580";"Individuel pur";2;4;312;997
"2023";"95580";"Individuel groupe";0;0;0;0
"2023";"95580";"Collectif";0;0;0;0
"2023";"95580";"Residence";0;0;0;0
"2023";"95582";"Tous Logements";330;7;11512;943
"2023";"95582";"Individuel pur";7;7;1106;943
"2023";"95582";"Individuel groupe";5;0;700;0
"2023";"95582";"Collectif";31;0;1881;0
"2023";"95582";"Residence";287;0;7825;0
"2023";"95584";"Tous Logements";1;0;149;0
"2023";"95584";"Individuel pur";1;0;149;0
"2023";"95584";"Individuel groupe";0;0;0;0
"2023";"95584";"Collectif";0;0;0;0
"2023";"95584";"Residence";0;0;0;0
"2023";"95585";"Tous Logements";43;46;3770;2941
"2023";"95585";"Individuel pur";8;5;1289;640
"2023";"95585";"Individuel groupe";0;0;0;0
"2023";"95585";"Collectif";35;41;2481;2301
"2023";"95585";"Residence";0;0;0;0
"2023";"95592";"Tous Logements";3;2;385;265
"2023";"95592";"Individuel pur";3;2;385;265
"2023";"95592";"Individuel groupe";0;0;0;0
"2023";"95592";"Collectif";0;0;0;0
"2023";"95592";"Residence";0;0;0;0
"2023";"95594";"Tous Logements";1;0;21;0
"2023";"95594";"Individuel pur";1;0;21;0
"2023";"95594";"Individuel groupe";0;0;0;0
"2023";"95594";"Collectif";0;0;0;0
"2023";"95594";"Residence";0;0;0;0
"2023";"95598";"Tous Logements";15;62;1150;4948
"2023";"95598";"Individuel pur";5;8;533;1063
"2023";"95598";"Individuel groupe";0;0;0;0
"2023";"95598";"Collectif";10;54;617;3885
"2023";"95598";"Residence";0;0;0;0
"2023";"95604";"Tous Logements";120;2;7841;229
"2023";"95604";"Individuel pur";5;2;663;229
"2023";"95604";"Individuel groupe";0;0;0;0
"2023";"95604";"Collectif";115;0;7178;0
"2023";"95604";"Residence";0;0;0;0
"2023";"95607";"Tous Logements";150;178;10010;11219
"2023";"95607";"Individuel pur";7;9;1264;1085
"2023";"95607";"Individuel groupe";0;0;0;0
"2023";"95607";"Collectif";143;169;8746;10134
"2023";"95607";"Residence";0;0;0;0
"2023";"95610";"Tous Logements";0;1;0;15
"2023";"95610";"Individuel pur";0;1;0;15
"2023";"95610";"Individuel groupe";0;0;0;0
"2023";"95610";"Collectif";0;0;0;0
"2023";"95610";"Residence";0;0;0;0
"2023";"95611";"Tous Logements";0;0;0;0
"2023";"95611";"Individuel pur";0;0;0;0
"2023";"95611";"Individuel groupe";0;0;0;0
"2023";"95611";"Collectif";0;0;0;0
"2023";"95611";"Residence";0;0;0;0
"2023";"95612";"Tous Logements";6;1;798;120
"2023";"95612";"Individuel pur";5;1;600;120
"2023";"95612";"Individuel groupe";1;0;198;0
"2023";"95612";"Collectif";0;0;0;0
"2023";"95612";"Residence";0;0;0;0
"2023";"95625";"Tous Logements";7;6;173;58
"2023";"95625";"Individuel pur";1;0;115;0
"2023";"95625";"Individuel groupe";0;0;0;0
"2023";"95625";"Collectif";6;6;58;58
"2023";"95625";"Residence";0;0;0;0
"2023";"95627";"Tous Logements";1;0;108;0
"2023";"95627";"Individuel pur";1;0;108;0
"2023";"95627";"Individuel groupe";0;0;0;0
"2023";"95627";"Collectif";0;0;0;0
"2023";"95627";"Residence";0;0;0;0
"2023";"95628";"Tous Logements";2;0;150;0
"2023";"95628";"Individuel pur";2;0;150;0
"2023";"95628";"Individuel groupe";0;0;0;0
"2023";"95628";"Collectif";0;0;0;0
"2023";"95628";"Residence";0;0;0;0
"2023";"95633";"Tous Logements";0;0;0;0
"2023";"95633";"Individuel pur";0;0;0;0
"2023";"95633";"Individuel groupe";0;0;0;0
"2023";"95633";"Collectif";0;0;0;0
"2023";"95633";"Residence";0;0;0;0
"2023";"95637";"Tous Logements";50;1;4098;148
"2023";"95637";"Individuel pur";0;1;0;148
"2023";"95637";"Individuel groupe";3;0;309;0
"2023";"95637";"Collectif";47;0;3789;0
"2023";"95637";"Residence";0;0;0;0
"2023";"95641";"Tous Logements";6;1;972;156
"2023";"95641";"Individuel pur";6;1;972;156
"2023";"95641";"Individuel groupe";0;0;0;0
"2023";"95641";"Collectif";0;0;0;0
"2023";"95641";"Residence";0;0;0;0
"2023";"95651";"Tous Logements";1;1;181;110
"2023";"95651";"Individuel pur";1;1;181;110
"2023";"95651";"Individuel groupe";0;0;0;0
"2023";"95651";"Collectif";0;0;0;0
"2023";"95651";"Residence";0;0;0;0
"2023";"95652";"Tous Logements";23;2;2456;213
"2023";"95652";"Individuel pur";8;2;773;213
"2023";"95652";"Individuel groupe";13;0;1492;0
"2023";"95652";"Collectif";2;0;191;0
"2023";"95652";"Residence";0;0;0;0
"2023";"95656";"Tous Logements";0;1;0;132
"2023";"95656";"Individuel pur";0;1;0;132
"2023";"95656";"Individuel groupe";0;0;0;0
"2023";"95656";"Collectif";0;0;0;0
"2023";"95656";"Residence";0;0;0;0
"2023";"95658";"Tous Logements";0;1;0;73
"2023";"95658";"Individuel pur";0;1;0;73
"2023";"95658";"Individuel groupe";0;0;0;0
"2023";"95658";"Collectif";0;0;0;0
"2023";"95658";"Residence";0;0;0;0
"2023";"95660";"Tous Logements";2;0;79;0
"2023";"95660";"Individuel pur";0;0;0;0
"2023";"95660";"Individuel groupe";0;0;0;0
"2023";"95660";"Collectif";2;0;79;0
"2023";"95660";"Residence";0;0;0;0
"2023";"95675";"Tous Logements";0;0;0;0
"2023";"95675";"Individuel pur";0;0;0;0
"2023";"95675";"Individuel groupe";0;0;0;0
"2023";"95675";"Collectif";0;0;0;0
"2023";"95675";"Residence";0;0;0;0
"2023";"95676";"Tous Logements";2;1;274;184
"2023";"95676";"Individuel pur";2;1;274;184
"2023";"95676";"Individuel groupe";0;0;0;0
"2023";"95676";"Collectif";0;0;0;0
"2023";"95676";"Residence";0;0;0;0
"2023";"95678";"Tous Logements";3;2;344;180
"2023";"95678";"Individuel pur";3;2;344;180
"2023";"95678";"Individuel groupe";0;0;0;0
"2023";"95678";"Collectif";0;0;0;0
"2023";"95678";"Residence";0;0;0;0
"2023";"95680";"Tous Logements";150;39;7686;2332
"2023";"95680";"Individuel pur";6;4;811;440
"2023";"95680";"Individuel groupe";0;0;0;0
"2023";"95680";"Collectif";47;35;2405;1892
"2023";"95680";"Residence";97;0;4470;0
"2023";"95682";"Tous Logements";4;0;506;0
"2023";"95682";"Individuel pur";4;0;506;0
"2023";"95682";"Individuel groupe";0;0;0;0
"2023";"95682";"Collectif";0;0;0;0
"2023";"95682";"Residence";0;0;0;0
"2023";"95690";"Tous Logements";0;0;0;0
"2023";"95690";"Individuel pur";0;0;0;0
"2023";"95690";"Individuel groupe";0;0;0;0
"2023";"95690";"Collectif";0;0;0;0
"2023";"95690";"Residence";0;0;0;0
"2022";"95002";"Tous Logements";5;15;515;1118
"2022";"95002";"Individuel pur";5;3;515;350
"2022";"95002";"Individuel groupe";0;0;0;0
"2022";"95002";"Collectif";0;12;0;768
"2022";"95002";"Residence";0;0;0;0
"2022";"95008";"Tous Logements";68;0;4826;0
"2022";"95008";"Individuel pur";1;0;128;0
"2022";"95008";"Individuel groupe";0;0;0;0
"2022";"95008";"Collectif";67;0;4698;0
"2022";"95008";"Residence";0;0;0;0
"2022";"95011";"Tous Logements";0;1;0;55
"2022";"95011";"Individuel pur";0;1;0;55
"2022";"95011";"Individuel groupe";0;0;0;0
"2022";"95011";"Collectif";0;0;0;0
"2022";"95011";"Residence";0;0;0;0
"2022";"95012";"Tous Logements";0;0;0;0
"2022";"95012";"Individuel pur";0;0;0;0
"2022";"95012";"Individuel groupe";0;0;0;0
"2022";"95012";"Collectif";0;0;0;0
"2022";"95012";"Residence";0;0;0;0
"2022";"95014";"Tous Logements";94;1;7445;137
"2022";"95014";"Individuel pur";2;1;293;137
"2022";"95014";"Individuel groupe";33;0;3263;0
"2022";"95014";"Collectif";59;0;3889;0
"2022";"95014";"Residence";0;0;0;0
"2022";"95018";"Tous Logements";418;302;25937;17645
"2022";"95018";"Individuel pur";47;36;5283;4651
"2022";"95018";"Individuel groupe";9;10;554;812
"2022";"95018";"Collectif";362;256;20100;12182
"2022";"95018";"Residence";0;0;0;0
"2022";"95019";"Tous Logements";100;4;6721;442
"2022";"95019";"Individuel pur";10;4;1091;442
"2022";"95019";"Individuel groupe";0;0;0;0
"2022";"95019";"Collectif";90;0;5630;0
"2022";"95019";"Residence";0;0;0;0
"2022";"95023";"Tous Logements";2;1;550;148
"2022";"95023";"Individuel pur";2;1;550;148
"2022";"95023";"Individuel groupe";0;0;0;0
"2022";"95023";"Collectif";0;0;0;0
"2022";"95023";"Residence";0;0;0;0
"2022";"95024";"Tous Logements";0;1;0;122
"2022";"95024";"Individuel pur";0;1;0;122
"2022";"95024";"Individuel groupe";0;0;0;0
"2022";"95024";"Collectif";0;0;0;0
"2022";"95024";"Residence";0;0;0;0
"2022";"95026";"Tous Logements";3;2;314;235
"2022";"95026";"Individuel pur";0;2;0;235
"2022";"95026";"Individuel groupe";3;0;314;0
"2022";"95026";"Collectif";0;0;0;0
"2022";"95026";"Residence";0;0;0;0
"2022";"95028";"Tous Logements";2;3;341;329
"2022";"95028";"Individuel pur";2;3;341;329
"2022";"95028";"Individuel groupe";0;0;0;0
"2022";"95028";"Collectif";0;0;0;0
"2022";"95028";"Residence";0;0;0;0
"2022";"95039";"Tous Logements";8;10;586;1137
"2022";"95039";"Individuel pur";4;10;309;1137
"2022";"95039";"Individuel groupe";4;0;277;0
"2022";"95039";"Collectif";0;0;0;0
"2022";"95039";"Residence";0;0;0;0
"2022";"95040";"Tous Logements";0;2;0;370
"2022";"95040";"Individuel pur";0;2;0;370
"2022";"95040";"Individuel groupe";0;0;0;0
"2022";"95040";"Collectif";0;0;0;0
"2022";"95040";"Residence";0;0;0;0
"2022";"95042";"Tous Logements";37;1;4313;99
"2022";"95042";"Individuel pur";4;1;625;99
"2022";"95042";"Individuel groupe";33;0;3688;0
"2022";"95042";"Collectif";0;0;0;0
"2022";"95042";"Residence";0;0;0;0
"2022";"95046";"Tous Logements";0;0;0;0
"2022";"95046";"Individuel pur";0;0;0;0
"2022";"95046";"Individuel groupe";0;0;0;0
"2022";"95046";"Collectif";0;0;0;0
"2022";"95046";"Residence";0;0;0;0
"2022";"95051";"Tous Logements";106;16;7763;2118
"2022";"95051";"Individuel pur";7;13;1388;2008
"2022";"95051";"Individuel groupe";0;3;0;110
"2022";"95051";"Collectif";99;0;6375;0
"2022";"95051";"Residence";0;0;0;0
"2022";"95052";"Tous Logements";96;78;6348;4593
"2022";"95052";"Individuel pur";9;4;938;434
"2022";"95052";"Individuel groupe";9;0;826;0
"2022";"95052";"Collectif";78;74;4584;4159
"2022";"95052";"Residence";0;0;0;0
"2022";"95054";"Tous Logements";1;2;129;259
"2022";"95054";"Individuel pur";1;2;129;259
"2022";"95054";"Individuel groupe";0;0;0;0
"2022";"95054";"Collectif";0;0;0;0
"2022";"95054";"Residence";0;0;0;0
"2022";"95055";"Tous Logements";1;1;80;80
"2022";"95055";"Individuel pur";1;1;80;80
"2022";"95055";"Individuel groupe";0;0;0;0
"2022";"95055";"Collectif";0;0;0;0
"2022";"95055";"Residence";0;0;0;0
"2022";"95056";"Tous Logements";29;22;2524;1655
"2022";"95056";"Individuel pur";17;10;2192;1323
"2022";"95056";"Individuel groupe";0;0;0;0
"2022";"95056";"Collectif";12;12;332;332
"2022";"95056";"Residence";0;0;0;0
"2022";"95058";"Tous Logements";55;21;4864;2531
"2022";"95058";"Individuel pur";25;21;3097;2531
"2022";"95058";"Individuel groupe";0;0;0;0
"2022";"95058";"Collectif";0;0;0;0
"2022";"95058";"Residence";30;0;1767;0
"2022";"95059";"Tous Logements";0;0;0;0
"2022";"95059";"Individuel pur";0;0;0;0
"2022";"95059";"Individuel groupe";0;0;0;0
"2022";"95059";"Collectif";0;0;0;0
"2022";"95059";"Residence";0;0;0;0
"2022";"95060";"Tous Logements";370;286;29194;22664
"2022";"95060";"Individuel pur";45;23;5852;3153
"2022";"95060";"Individuel groupe";0;0;0;0
"2022";"95060";"Collectif";325;263;23342;19511
"2022";"95060";"Residence";0;0;0;0
"2022";"95061";"Tous Logements";1;0;230;0
"2022";"95061";"Individuel pur";1;0;230;0
"2022";"95061";"Individuel groupe";0;0;0;0
"2022";"95061";"Collectif";0;0;0;0
"2022";"95061";"Residence";0;0;0;0
"2022";"95063";"Tous Logements";661;667;39133;34821
"2022";"95063";"Individuel pur";18;10;2501;1497
"2022";"95063";"Individuel groupe";2;2;306;306
"2022";"95063";"Collectif";641;414;36326;26872
"2022";"95063";"Residence";0;241;0;6146
"2022";"95074";"Tous Logements";3;3;368;381
"2022";"95074";"Individuel pur";3;3;368;381
"2022";"95074";"Individuel groupe";0;0;0;0
"2022";"95074";"Collectif";0;0;0;0
"2022";"95074";"Residence";0;0;0;0
"2022";"95078";"Tous Logements";10;8;1348;976
"2022";"95078";"Individuel pur";10;8;1348;976
"2022";"95078";"Individuel groupe";0;0;0;0
"2022";"95078";"Collectif";0;0;0;0
"2022";"95078";"Residence";0;0;0;0
"2022";"95088";"Tous Logements";0;0;0;0
"2022";"95088";"Individuel pur";0;0;0;0
"2022";"95088";"Individuel groupe";0;0;0;0
"2022";"95088";"Collectif";0;0;0;0
"2022";"95088";"Residence";0;0;0;0
"2022";"95091";"Tous Logements";32;21;3744;1407
"2022";"95091";"Individuel pur";5;2;1953;405
"2022";"95091";"Individuel groupe";0;0;0;0
"2022";"95091";"Collectif";27;19;1791;1002
"2022";"95091";"Residence";0;0;0;0
"2022";"95094";"Tous Logements";1;1;120;120
"2022";"95094";"Individuel pur";1;1;120;120
"2022";"95094";"Individuel groupe";0;0;0;0
"2022";"95094";"Collectif";0;0;0;0
"2022";"95094";"Residence";0;0;0;0
"2022";"95101";"Tous Logements";0;7;0;98
"2022";"95101";"Individuel pur";0;0;0;0
"2022";"95101";"Individuel groupe";0;0;0;0
"2022";"95101";"Collectif";0;7;0;98
"2022";"95101";"Residence";0;0;0;0
"2022";"95102";"Tous Logements";0;0;0;0
"2022";"95102";"Individuel pur";0;0;0;0
"2022";"95102";"Individuel groupe";0;0;0;0
"2022";"95102";"Collectif";0;0;0;0
"2022";"95102";"Residence";0;0;0;0
"2022";"95110";"Tous Logements";0;1;0;109
"2022";"95110";"Individuel pur";0;1;0;109
"2022";"95110";"Individuel groupe";0;0;0;0
"2022";"95110";"Collectif";0;0;0;0
"2022";"95110";"Residence";0;0;0;0
"2022";"95116";"Tous Logements";41;1;2999;105
"2022";"95116";"Individuel pur";0;1;0;105
"2022";"95116";"Individuel groupe";17;0;1805;0
"2022";"95116";"Collectif";24;0;1194;0
"2022";"95116";"Residence";0;0;0;0
"2022";"95119";"Tous Logements";2;1;218;139
"2022";"95119";"Individuel pur";2;1;218;139
"2022";"95119";"Individuel groupe";0;0;0;0
"2022";"95119";"Collectif";0;0;0;0
"2022";"95119";"Residence";0;0;0;0
"2022";"95120";"Tous Logements";11;7;1548;937
"2022";"95120";"Individuel pur";11;7;1548;937
"2022";"95120";"Individuel groupe";0;0;0;0
"2022";"95120";"Collectif";0;0;0;0
"2022";"95120";"Residence";0;0;0;0
"2022";"95127";"Tous Logements";132;814;9277;34812
"2022";"95127";"Individuel pur";2;1;248;165
"2022";"95127";"Individuel groupe";31;1;2913;73
"2022";"95127";"Collectif";99;187;6116;12262
"2022";"95127";"Residence";0;625;0;22312
"2022";"95134";"Tous Logements";5;5;649;829
"2022";"95134";"Individuel pur";5;5;649;829
"2022";"95134";"Individuel groupe";0;0;0;0
"2022";"95134";"Collectif";0;0;0;0
"2022";"95134";"Residence";0;0;0;0
"2022";"95139";"Tous Logements";1;0;93;0
"2022";"95139";"Individuel pur";1;0;93;0
"2022";"95139";"Individuel groupe";0;0;0;0
"2022";"95139";"Collectif";0;0;0;0
"2022";"95139";"Residence";0;0;0;0
"2022";"95141";"Tous Logements";0;0;0;0
"2022";"95141";"Individuel pur";0;0;0;0
"2022";"95141";"Individuel groupe";0;0;0;0
"2022";"95141";"Collectif";0;0;0;0
"2022";"95141";"Residence";0;0;0;0
"2022";"95142";"Tous Logements";0;0;0;0
"2022";"95142";"Individuel pur";0;0;0;0
"2022";"95142";"Individuel groupe";0;0;0;0
"2022";"95142";"Collectif";0;0;0;0
"2022";"95142";"Residence";0;0;0;0
"2022";"95144";"Tous Logements";0;0;0;0
"2022";"95144";"Individuel pur";0;0;0;0
"2022";"95144";"Individuel groupe";0;0;0;0
"2022";"95144";"Collectif";0;0;0;0
"2022";"95144";"Residence";0;0;0;0
"2022";"95149";"Tous Logements";1;0;269;0
"2022";"95149";"Individuel pur";1;0;269;0
"2022";"95149";"Individuel groupe";0;0;0;0
"2022";"95149";"Collectif";0;0;0;0
"2022";"95149";"Residence";0;0;0;0
"2022";"95150";"Tous Logements";2;1;174;70
"2022";"95150";"Individuel pur";2;1;174;70
"2022";"95150";"Individuel groupe";0;0;0;0
"2022";"95150";"Collectif";0;0;0;0
"2022";"95150";"Residence";0;0;0;0
"2022";"95151";"Tous Logements";0;0;0;0
"2022";"95151";"Individuel pur";0;0;0;0
"2022";"95151";"Individuel groupe";0;0;0;0
"2022";"95151";"Collectif";0;0;0;0
"2022";"95151";"Residence";0;0;0;0
"2022";"95154";"Tous Logements";7;0;420;0
"2022";"95154";"Individuel pur";0;0;0;0
"2022";"95154";"Individuel groupe";3;0;222;0
"2022";"95154";"Collectif";4;0;198;0
"2022";"95154";"Residence";0;0;0;0
"2022";"95157";"Tous Logements";0;0;0;0
"2022";"95157";"Individuel pur";0;0;0;0
"2022";"95157";"Individuel groupe";0;0;0;0
"2022";"95157";"Collectif";0;0;0;0
"2022";"95157";"Residence";0;0;0;0
"2022";"95166";"Tous Logements";0;0;0;0
"2022";"95166";"Individuel pur";0;0;0;0
"2022";"95166";"Individuel groupe";0;0;0;0
"2022";"95166";"Collectif";0;0;0;0
"2022";"95166";"Residence";0;0;0;0
"2022";"95169";"Tous Logements";0;0;0;0
"2022";"95169";"Individuel pur";0;0;0;0
"2022";"95169";"Individuel groupe";0;0;0;0
"2022";"95169";"Collectif";0;0;0;0
"2022";"95169";"Residence";0;0;0;0
"2022";"95170";"Tous Logements";0;0;0;0
"2022";"95170";"Individuel pur";0;0;0;0
"2022";"95170";"Individuel groupe";0;0;0;0
"2022";"95170";"Collectif";0;0;0;0
"2022";"95170";"Residence";0;0;0;0
"2022";"95176";"Tous Logements";883;899;65176;71685
"2022";"95176";"Individuel pur";18;20;2773;3398
"2022";"95176";"Individuel groupe";8;19;868;2791
"2022";"95176";"Collectif";857;860;61535;65496
"2022";"95176";"Residence";0;0;0;0
"2022";"95177";"Tous Logements";7;3;960;375
"2022";"95177";"Individuel pur";7;3;960;375
"2022";"95177";"Individuel groupe";0;0;0;0
"2022";"95177";"Collectif";0;0;0;0
"2022";"95177";"Residence";0;0;0;0
"2022";"95181";"Tous Logements";1;0;127;0
"2022";"95181";"Individuel pur";1;0;127;0
"2022";"95181";"Individuel groupe";0;0;0;0
"2022";"95181";"Collectif";0;0;0;0
"2022";"95181";"Residence";0;0;0;0
"2022";"95183";"Tous Logements";3;22;548;1741
"2022";"95183";"Individuel pur";3;2;548;257
"2022";"95183";"Individuel groupe";0;0;0;0
"2022";"95183";"Collectif";0;20;0;1484
"2022";"95183";"Residence";0;0;0;0
"2022";"95197";"Tous Logements";276;76;16306;5009
"2022";"95197";"Individuel pur";13;7;1520;919
"2022";"95197";"Individuel groupe";0;0;0;0
"2022";"95197";"Collectif";235;69;14205;4090
"2022";"95197";"Residence";28;0;581;0
"2022";"95199";"Tous Logements";150;94;9469;5999
"2022";"95199";"Individuel pur";6;5;937;679
"2022";"95199";"Individuel groupe";0;0;0;0
"2022";"95199";"Collectif";144;89;8532;5320
"2022";"95199";"Residence";0;0;0;0
"2022";"95203";"Tous Logements";15;11;1328;1310
"2022";"95203";"Individuel pur";8;8;881;1189
"2022";"95203";"Individuel groupe";1;0;89;0
"2022";"95203";"Collectif";6;3;358;121
"2022";"95203";"Residence";0;0;0;0
"2022";"95205";"Tous Logements";25;2;1996;252
"2022";"95205";"Individuel pur";3;2;304;252
"2022";"95205";"Individuel groupe";0;0;0;0
"2022";"95205";"Collectif";22;0;1692;0
"2022";"95205";"Residence";0;0;0;0
